Tamanho do Pacote (bytes),Porta de Origem,Porta de Destino
74,443,56064
74,443,56064
370,443,56064
138,56064,443
668,56064,443
161,53,56937
149,53,60732
166,53,56553
86,56065,5222
74,443,56064
86,5222,56065
251,443,56064
74,56065,5222
74,5222,56065
370,5222,56065
138,56065,5222
673,56065,5222
74,56064,443
74,5222,56065
251,5222,56065
262,443,56064
262,443,56064
86,56064,443
156,56064,443
74,56065,5222
82,56062,17301
262,5222,56065
74,56065,5222
74,443,56064
450,443,56064
74,56064,443
154,17301,56062
54,56062,17301
54,17301,56062
54,56062,17301
502,52421,443
96,443,52421
95,52421,443
259,56064,443
88,443,52421
96,52421,443
74,443,56064
244,443,56064
147,56064,443
172,56064,443
142,56064,443
91,52421,443
214,59727,6667
582,443,52421
90,443,52421
85,443,52421
103,52421,443
96,52421,443
96,52421,443
74,443,56064
493,52421,443
74,443,56064
74,443,56064
569,443,52421
85,443,52421
95,443,52421
103,52421,443
144,443,56064
95,52421,443
144,443,56064
74,56064,443
651,443,56064
88,443,52421
74,56064,443
149,56064,443
160,56064,443
74,443,56064
74,443,56064
142,443,56064
74,56064,443
91,52421,443
165,443,56064
145,443,56064
74,56064,443
655,51706,443
325,443,56064
135,443,56064
74,56064,443
165,56064,443
180,56064,443
198,443,51706
101,51706,443
226,443,51706
86,443,51706
88,443,52421
74,443,56064
97,51706,443
88,443,51706
174,443,56064
326,443,56064
74,56064,443
91,52421,443
88,443,52421
91,52421,443
88,443,52421
54,56062,17301
91,52421,443
88,443,52421
154,17301,56062
66,56062,17301
54,17301,56062
91,52421,443
88,443,52421
91,52421,443
88,443,52421
91,52421,443
88,443,52421
134,56064,443
74,443,56064
137,56064,443
74,443,56064
147,56064,443
146,56064,443
146,56064,443
74,443,56064
74,443,56064
74,443,56064
168,56064,443
74,443,56064
142,56064,443
74,443,56064
144,443,56064
74,56064,443
91,52421,443
88,443,52421
656,51706,443
198,443,51706
101,51706,443
88,443,51706
96,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
97,51706,443
739,443,51706
96,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
102,51706,443
1151,443,51706
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
102,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
805,443,51706
88,443,51706
98,51706,443
88,443,51706
88,443,51706
97,51706,443
66,56066,17301
91,52421,443
134,49634,443
110,443,49634
88,443,52421
97,49634,443
174,443,49634
101,49634,443
66,56067,17301
97,49634,443
110,443,49634
507,52421,443
95,443,52421
95,52421,443
214,59727,6667
66,17301,56067
54,56067,17301
62,56067,17301
657,51706,443
198,443,51706
101,51706,443
226,443,51706
86,443,51706
96,51706,443
91,52421,443
579,443,52421
101,52421,443
90,443,52421
88,443,51706
85,443,52421
95,52421,443
493,52421,443
564,443,52421
101,52421,443
89,443,52421
85,443,52421
95,52421,443
88,443,52421
95,443,52421
95,52421,443
66,56066,17301
258,56067,17301
91,52421,443
88,443,52421
54,17301,56067
91,52421,443
88,443,52421
91,52421,443
87,5353,5353
88,443,52421
162,56064,443
162,56064,443
74,443,56064
74,443,56064
91,52421,443
575,443,56064
613,443,56064
74,56064,443
88,443,52421
91,52421,443
88,443,52421
86,57621,57621
622,49634,443
162,61362,443
110,443,61362
110,443,49634
91,52421,443
97,61362,443
97,49634,443
88,443,52421
398,443,61362
334,443,49634
100,61362,443
100,49634,443
1031,61362,443
110,443,61362
110,443,49634
167,57699,1900
97,61362,443
1038,443,61362
100,61362,443
110,443,61362
91,52421,443
88,443,52421
66,56066,17301
66,17301,56066
54,56066,17301
62,56066,17301
91,52421,443
88,443,52421
308,56064,443
384,443,56064
74,56064,443
95,49596,53
95,63427,53
95,55941,53
123,53,49596
145,53,55941
111,53,63427
142,57247,443
369,443,57247
692,443,57247
87,443,57247
140,57247,443
93,57247,443
728,57247,443
182,443,57247
91,443,57247
94,57247,443
91,57247,443
430,443,57247
207,443,57247
97,57247,443
86,443,57247
93,57247,443
86,443,57247
412,52421,443
95,443,52421
95,52421,443
75,56003,443
86,443,56003
214,59727,6667
91,52421,443
606,443,52421
146,443,52421
101,52421,443
86,443,52421
463,52421,443
88,443,52421
95,443,52421
95,52421,443
91,52421,443
557,443,52421
120,443,52421
85,443,52421
101,52421,443
95,52421,443
658,51706,443
88,443,52421
199,443,51706
102,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
97,51706,443
97,51706,443
526,49634,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
88,443,52421
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
102,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
110,443,49634
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
103,51706,443
97,49634,443
251,443,51706
88,443,51706
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
88,443,51706
1166,443,49634
366,443,49634
100,49634,443
96,49634,443
96,49634,443
96,49634,443
110,443,49634
91,52421,443
88,443,52421
527,60898,443
258,56066,17301
90,443,60898
94,60898,443
66,17301,56066
66,56066,17301
91,52421,443
54,17301,56066
54,56066,17301
54,56066,17301
1135,443,60898
181,443,60898
88,443,52421
97,60898,443
778,52421,443
94,60898,443
95,443,52421
86,443,60898
95,52421,443
111,49668,53
111,58560,53
111,62721,53
54,17301,56066
139,53,49668
127,53,58560
136,53,62721
141,58838,443
608,58838,443
351,443,58838
110,443,58838
142,443,58838
110,443,58838
334,443,58838
140,58838,443
100,58838,443
96,58838,443
96,58838,443
96,58838,443
96,58838,443
96,58838,443
104,443,58838
90,443,58838
96,58838,443
96,58838,443
96,58838,443
96,58838,443
96,58838,443
96,58838,443
96,58838,443
96,58838,443
96,58838,443
96,58838,443
96,58838,443
96,58838,443
96,58838,443
96,58838,443
101,58838,443
96,58838,443
96,58838,443
96,58838,443
96,58838,443
96,58838,443
96,58838,443
96,58838,443
96,58838,443
96,58838,443
96,58838,443
96,58838,443
96,58838,443
96,58838,443
96,58838,443
96,58838,443
96,58838,443
96,58838,443
96,58838,443
96,58838,443
101,58838,443
96,58838,443
96,58838,443
96,58838,443
96,58838,443
96,58838,443
96,58838,443
96,58838,443
96,58838,443
96,58838,443
97,58838,443
98,58838,443
97,58838,443
97,58838,443
91,52421,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
102,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
576,443,52421
85,443,52421
101,52421,443
98,58838,443
97,58838,443
97,58838,443
95,52421,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
98,58838,443
97,58838,443
97,58838,443
97,58838,443
102,58838,443
98,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
88,443,52421
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
102,58838,443
98,58838,443
88,443,52421
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
98,58838,443
97,58838,443
102,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
97,58838,443
110,443,58838
110,443,58838
91,52421,443
206,443,58838
100,58838,443
74,56064,443
110,443,58838
206,443,58838
96,58838,443
96,58838,443
110,443,58838
88,443,52421
91,52421,443
88,443,52421
91,52421,443
88,443,52421
75,56010,443
91,52421,443
86,443,56010
88,443,52421
971,57247,443
90,443,57247
94,57247,443
91,52421,443
88,443,52421
659,51706,443
199,443,51706
102,51706,443
226,443,51706
86,443,51706
84,443,51706
97,51706,443
88,443,51706
55,55527,443
263,443,57247
97,57247,443
155,443,57247
66,443,55527
94,57247,443
86,443,57247
91,52421,443
88,443,52421
75,56006,443
86,443,56006
91,52421,443
88,443,52421
91,52421,443
88,443,52421
662,51706,443
199,443,51706
102,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
102,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
102,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
1158,443,51706
97,51706,443
97,51706,443
97,51706,443
102,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
668,443,51706
88,443,51706
89,443,51706
97,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
214,59727,6667
98,65406,53
98,56927,53
98,62758,53
531,56064,443
74,443,56064
160,53,56927
189,53,62758
172,53,65406
74,55981,443
74,55988,443
74,55993,443
54,55994,443
54,55994,443
74,55992,443
74,55991,443
74,55990,443
86,56075,443
86,443,56075
74,56075,443
74,443,56075
364,443,56075
138,56075,443
166,56075,443
74,443,55992
74,55992,443
556,56075,443
74,443,55988
74,55988,443
74,443,55991
74,55991,443
74,443,55981
74,55981,443
74,443,55993
74,55993,443
74,443,55990
74,55990,443
74,443,56075
245,443,56075
148,443,56075
118,443,56075
74,56075,443
105,56075,443
74,443,56075
74,443,56075
54,443,55994
136,443,56064
74,443,56075
74,56064,443
471,443,56075
103,61380,3544
74,56075,443
75,56014,443
86,443,56014
151,3544,61380
91,52421,443
88,443,52421
54,56066,17301
75,56017,443
86,443,52421
86,443,52421
86,443,56017
75,56016,443
86,443,56016
174,443,52421
75,56009,443
86,443,56009
413,52421,443
95,443,52421
95,52421,443
91,52421,443
607,443,52421
101,52421,443
92,443,52421
350,443,56064
95,52421,443
88,443,52421
74,56064,443
75,56019,443
146,56064,443
74,443,56064
86,443,56019
91,52421,443
88,443,52421
91,52421,443
88,443,52421
91,52421,443
88,443,52421
665,51706,443
66,56076,17301
91,52421,443
198,443,51706
102,51706,443
226,443,51706
86,443,51706
97,51706,443
88,443,51706
88,443,52421
91,52421,443
88,443,52421
91,52421,443
88,443,52421
75,56008,443
86,443,56008
214,59727,6667
66,56076,17301
91,52421,443
88,443,52421
75,56020,443
86,443,56020
91,52421,443
88,443,52421
102,56064,443
74,443,56064
942,52421,443
74,56064,443
74,443,56064
74,56064,443
95,443,52421
95,52421,443
95,52965,53
95,59039,53
95,65527,53
123,53,52965
111,53,59039
145,53,65527
141,56818,443
91,52421,443
107,443,52421
559,443,52421
86,443,52421
809,443,52421
86,443,52421
101,52421,443
101,52421,443
95,52421,443
362,443,56818
692,443,56818
87,443,56818
140,56818,443
93,56818,443
88,443,52421
655,56818,443
576,443,52421
85,443,52421
101,52421,443
182,443,56818
87,443,56818
95,52421,443
87,443,56818
494,52421,443
91,443,56818
272,52421,443
94,56818,443
88,443,52421
98,443,52421
95,52421,443
66,56076,17301
91,56818,443
680,51706,443
919,443,56818
97,56818,443
91,52421,443
165,443,56818
199,443,51706
102,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
94,56818,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
91,52421,443
97,51706,443
98,51706,443
92,56818,443
99,51706,443
101,51706,443
101,51706,443
101,51706,443
101,51706,443
101,51706,443
102,51706,443
101,51706,443
106,51706,443
89,443,52421
101,51706,443
101,52421,443
86,443,52421
101,51706,443
101,51706,443
102,51706,443
102,51706,443
102,51706,443
95,52421,443
86,443,56818
103,51706,443
102,51706,443
102,51706,443
102,51706,443
102,51706,443
495,52421,443
102,51706,443
102,51706,443
103,51706,443
291,443,51706
88,443,51706
89,443,52421
87,443,56818
102,51706,443
96,52421,443
98,51706,443
650,51706,443
89,443,52421
96,443,52421
96,52421,443
561,443,52421
104,52421,443
127,443,51706
554,443,52421
226,443,51706
86,443,51706
320,443,52421
102,51706,443
97,51706,443
97,52421,443
88,443,51706
496,52421,443
88,443,52421
95,443,52421
95,52421,443
91,52421,443
88,443,52421
54,55996,17301
42,443,52421
42,443,52421
214,59727,6667
285,52421,443
95,443,52421
95,52421,443
582,443,52421
101,52421,443
90,443,52421
85,443,52421
503,52421,443
567,443,52421
101,52421,443
85,443,52421
95,52421,443
95,52421,443
582,443,52421
96,52421,443
96,443,52421
97,52421,443
646,51706,443
199,443,51706
102,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
97,51706,443
96,51706,443
96,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
102,51706,443
97,51706,443
97,51706,443
102,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
102,51706,443
98,51706,443
274,443,51706
97,51706,443
98,51706,443
88,443,51706
961,62578,443
98,51706,443
95,443,62578
95,62578,443
138,443,62578
101,62578,443
85,443,62578
95,62578,443
88,443,62578
66,56076,17301
54,56066,17301
456,52421,443
456,52421,443
95,443,52421
95,52421,443
89,443,52421
580,443,52421
101,52421,443
301,443,52421
86,443,52421
95,52421,443
88,443,52421
301,443,52421
96,52421,443
167,62578,443
95,443,62578
95,62578,443
142,443,62578
101,62578,443
85,443,62578
95,62578,443
88,443,62578
646,51706,443
199,443,51706
102,51706,443
96,51706,443
96,51706,443
96,51706,443
97,51706,443
96,51706,443
96,51706,443
1143,443,51706
96,51706,443
97,51706,443
98,51706,443
88,443,51706
97,51706,443
96,51706,443
96,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
102,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
477,443,51706
97,51706,443
98,51706,443
88,443,51706
214,59727,6667
97,51706,443
855,443,51706
97,51706,443
506,52421,443
96,443,52421
95,52421,443
588,443,52421
101,52421,443
85,443,52421
502,52421,443
601,443,52421
101,52421,443
85,443,52421
95,52421,443
85,443,52421
96,52421,443
95,443,52421
96,52421,443
88,443,52421
98,52421,443
88,443,52421
100,52421,443
646,51706,443
95,443,51706
97,51706,443
185,443,51706
226,443,51706
86,443,51706
102,51706,443
97,51706,443
88,443,51706
226,443,51706
98,51706,443
66,56076,17301
95,55465,53
95,57170,53
95,62993,53
123,53,55465
111,53,57170
145,53,62993
142,60320,443
372,443,60320
692,443,60320
87,443,60320
140,60320,443
93,60320,443
348,60320,443
182,443,60320
87,443,60320
91,443,60320
93,60320,443
87,443,60320
214,59727,6667
91,60320,443
624,443,60320
97,60320,443
137,443,60320
86,443,60320
94,60320,443
86,443,60320
84,443,60320
95,60320,443
775,60320,443
775,60320,443
90,443,60320
87,443,60320
93,60320,443
452,443,60320
97,60320,443
273,443,60320
94,60320,443
86,443,60320
646,51706,443
199,443,51706
102,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
102,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
102,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
1180,443,51706
98,51706,443
97,51706,443
97,51706,443
98,51706,443
88,443,51706
98,51706,443
86,57621,57621
414,52421,443
95,443,52421
95,52421,443
585,443,52421
101,52421,443
301,443,52421
86,443,52421
95,52421,443
88,443,52421
103,61380,3544
783,57247,443
646,51706,443
783,57247,443
151,3544,61380
90,443,57247
199,443,51706
102,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
94,57247,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
102,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
84,443,57247
95,57247,443
97,51706,443
99,51706,443
422,443,57247
89,443,51706
89,443,51706
99,57247,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
97,51706,443
1057,443,51706
87,443,57247
102,51706,443
97,51706,443
98,51706,443
87,443,57247
88,443,51706
214,59727,6667
97,59211,53
161,53,59211
646,51706,443
199,443,51706
102,51706,443
226,443,51706
86,443,51706
97,51706,443
88,443,51706
138,56226,443
657,56226,443
144,56226,443
365,443,56226
989,443,56226
110,443,56226
86,443,56226
135,56226,443
93,56226,443
94,56226,443
84,443,56226
182,443,56226
93,56226,443
218,443,56226
330,443,56226
97,56226,443
782,52421,443
94,56226,443
87,443,56226
95,443,52421
95,52421,443
578,443,52421
85,443,52421
101,52421,443
95,52421,443
87,443,52421
75,55518,5228
86,5228,55518
646,51706,443
199,443,51706
102,51706,443
226,443,51706
86,443,51706
97,51706,443
88,443,51706
214,59727,6667
86,443,52421
86,443,52421
646,51706,443
199,443,51706
102,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
102,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
102,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
102,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
501,443,51706
102,51706,443
98,51706,443
88,443,51706
98,51706,443
54,56066,17301
416,52421,443
95,443,52421
95,52421,443
585,443,52421
101,52421,443
301,443,52421
86,443,52421
95,52421,443
648,51706,443
199,443,51706
102,51706,443
226,443,51706
86,443,51706
97,51706,443
88,443,52421
88,443,51706
95,62966,53
95,49713,53
95,60536,53
241,53,62966
144,53,60536
321,53,49713
143,63191,443
363,443,63191
991,443,63191
100,443,63191
86,443,63191
135,63191,443
93,63191,443
542,63191,443
806,63191,443
548,63191,443
738,63191,443
182,443,63191
87,443,63191
87,443,63191
87,443,63191
91,443,63191
88,443,63191
95,63191,443
782,443,63191
191,443,63191
97,63191,443
94,63191,443
86,443,63191
66,56081,17301
90,64199,17301
214,59727,6667
90,17301,64199
54,64199,17301
513,52421,443
66,56081,17301
95,443,52421
95,52421,443
66,17301,56081
54,56081,17301
82,56081,17301
585,443,52421
101,52421,443
90,443,52421
85,443,52421
508,52421,443
580,443,52421
101,52421,443
95,443,52421
85,443,52421
95,443,52421
95,52421,443
88,443,52421
54,17301,56081
647,51706,443
199,443,51706
102,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
102,51706,443
97,51706,443
97,51706,443
1172,443,51706
98,51706,443
88,443,51706
96,51706,443
96,51706,443
97,51706,443
96,51706,443
96,51706,443
96,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
709,443,51706
98,51706,443
91,51706,443
514,443,51706
96,51706,443
97,51706,443
828,57247,443
92,443,57247
94,57247,443
263,443,57247
97,57247,443
124,443,57247
94,57247,443
86,443,57247
646,51706,443
200,443,51706
103,51706,443
96,51706,443
96,51706,443
97,51706,443
96,51706,443
96,51706,443
96,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
102,51706,443
97,51706,443
97,51706,443
1173,443,51706
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
885,443,51706
97,51706,443
97,51706,443
88,443,51706
98,51706,443
217,54057,1900
75,56003,443
86,443,56003
214,59727,6667
646,51706,443
200,443,51706
103,51706,443
226,443,51706
86,443,51706
97,51706,443
88,443,51706
217,54057,1900
42,443,52421
42,443,52421
510,52421,443
95,443,52421
95,52421,443
66,56084,17301
588,443,52421
85,443,52421
101,52421,443
510,52421,443
565,443,52421
101,52421,443
85,443,52421
95,443,52421
94,52421,443
88,443,52421
217,54057,1900
66,56084,17301
75,56010,443
60,443,52421
217,54057,1900
86,443,56010
66,56085,443
55,55527,443
66,443,55527
426,52421,443
95,443,52421
95,52421,443
799,443,52421
101,52421,443
86,443,52421
95,52421,443
75,56006,443
88,443,52421
86,443,56006
60,443,52421
66,56085,443
646,51706,443
200,443,51706
103,51706,443
96,51706,443
96,51706,443
97,51706,443
96,51706,443
96,51706,443
96,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
102,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
102,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
66,56084,17301
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
102,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
96,51706,443
96,51706,443
96,51706,443
98,51706,443
95,57199,53
95,50792,53
95,51311,53
144,53,51311
321,53,50792
241,53,57199
137,65364,443
358,443,65364
996,443,65364
95,443,65364
86,443,65364
140,65364,443
93,65364,443
1118,65364,443
182,443,65364
87,443,65364
91,443,65364
94,65364,443
311,443,65364
83,443,65364
97,65364,443
94,65364,443
86,443,65364
60,443,52421
42,443,52421
214,59727,6667
66,56085,443
75,56075,443
86,443,56075
645,51706,443
92,443,51706
200,443,51706
103,51706,443
226,443,51706
86,443,51706
97,51706,443
88,443,51706
75,56014,443
86,443,56014
75,56017,443
86,443,56017
60,443,52421
75,56016,443
86,443,56016
878,65364,443
75,56009,443
103,61380,3544
66,56084,17301
86,443,56009
89,443,65364
87,443,65364
237,443,65364
278,443,65364
151,3544,61380
84,443,65364
97,65364,443
95,65364,443
237,443,65364
97,65364,443
75,56019,443
42,443,52421
42,443,52421
92,65364,443
86,443,56019
88,443,65364
99,65364,443
87,443,65364
66,56085,443
646,51706,443
200,443,51706
103,51706,443
96,51706,443
96,51706,443
75,56008,443
96,51706,443
96,51706,443
97,51706,443
96,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
214,59727,6667
97,51706,443
97,51706,443
102,51706,443
97,51706,443
97,51706,443
1173,443,51706
97,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
86,443,56008
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
102,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
904,443,51706
97,51706,443
97,51706,443
88,443,51706
75,56020,443
86,443,56020
773,65364,443
91,443,65364
94,65364,443
128,443,65364
97,65364,443
83,443,65364
94,65364,443
86,443,65364
86,57621,57621
646,51706,443
200,443,51706
103,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
97,51706,443
96,51706,443
96,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
103,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
427,52421,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
102,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
98,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
97,51706,443
551,443,51706
95,443,52421
88,443,51706
103,51706,443
95,52421,443
88,443,51706
96,51706,443
340,443,51706
96,51706,443
96,51706,443
96,51706,443
97,51706,443
803,443,52421
101,52421,443
86,443,52421
95,52421,443
88,443,52421
214,59727,6667
66,56084,17301
66,17301,56084
54,56084,17301
82,56084,17301
54,17301,56084
54,17301,56084
54,56084,17301
54,56084,17301
143,53350,443
660,53350,443
144,53350,443
366,443,53350
988,443,53350
140,53350,443
93,53350,443
111,443,53350
86,443,53350
84,443,53350
93,53350,443
182,443,53350
95,53350,443
221,443,53350
307,443,53350
95,53350,443
99,53350,443
95,53350,443
791,52421,443
95,443,52421
88,443,53350
95,52421,443
54,17301,56084
54,56084,17301
581,443,52421
101,52421,443
85,443,52421
95,52421,443
88,443,52421
54,56084,17301
54,17301,56084
646,51706,443
200,443,51706
103,51706,443
226,443,51706
86,443,51706
97,51706,443
88,443,51706
66,56085,443
217,65190,1900
218,65192,1900
212,65195,1900
214,59727,6667
524,52421,443
95,443,52421
646,51706,443
95,52421,443
202,443,51706
103,51706,443
96,51706,443
96,51706,443
96,51706,443
96,51706,443
